Date,Product Category,Store Number,Daily Sales
2022-1-3,C,26,14156
2022-1-3,D,26,8242
2022-1-3,A,27,64552
2022-1-3,B,27,31480
2022-1-3,C,27,25439
2022-1-3,D,27,18230
2022-1-3,A,28,66424
2022-1-3,B,28,34510
2022-1-3,C,28,26715
2022-1-3,D,28,19313
2022-1-3,A,29,48280
2022-1-3,B,29,25416
2022-1-3,C,29,20340
2022-1-3,D,29,13574
2022-1-3,A,30,75233
2022-1-3,B,30,32621
2022-1-3,C,30,27067
2022-1-3,D,30,18663
2022-1-3,A,31,61392
2022-1-3,B,31,30422
2022-1-3,C,31,23288
2022-1-3,D,31,14768
2022-1-3,A,32,63469
2022-1-3,B,32,29718
2022-1-3,C,32,25465
2022-1-3,D,32,14037
2022-1-3,A,33,32327
2022-1-3,B,33,16228
2022-1-3,C,33,15852
2022-1-3,D,33,9586
2022-1-3,A,34,54332
2022-1-3,B,34,24397
2022-1-3,C,34,19778
2022-1-3,D,34,13123
2022-1-3,A,35,28674
2022-1-3,B,35,14101
2022-1-3,C,35,14175
2022-1-3,D,35,8716
2022-1-3,A,36,45550
2022-1-3,B,36,19051
2022-1-3,C,36,17660
2022-1-3,D,36,11142
2022-1-3,A,37,45574
2022-1-3,B,37,22574
2022-1-3,C,37,18982
2022-1-3,D,37,11318
2022-1-3,A,38,40480
2022-1-3,B,38,19992
2022-1-3,C,38,17510
2022-1-3,D,38,10197
2022-1-3,A,39,49658
2022-1-3,B,39,21569
2022-1-3,C,39,18740
2022-1-3,D,39,12136
2022-1-3,A,40,34052
2022-1-3,B,40,19326
2022-1-3,C,40,15600
2022-1-3,D,40,9268
2022-1-3,A,41,30354
2022-1-3,B,41,17283
2022-1-3,C,41,13570
2022-1-3,D,41,8317
2022-1-3,A,42,49790
2022-1-3,B,42,24980
2022-1-3,C,42,18045
2022-1-3,D,42,11033
2022-1-3,A,43,38822
2022-1-3,B,43,17730
2022-1-3,C,43,15342
2022-1-3,D,43,9784
2022-1-3,A,44,44884
2022-1-3,B,44,19542
2022-1-3,C,44,17149
2022-1-3,D,44,10905
2022-1-3,A,45,41169
2022-1-3,B,45,20396
2022-1-3,C,45,19186
2022-1-3,D,45,10191
2022-1-3,A,46,42916
2022-1-3,B,46,20748
2022-1-3,C,46,19773
2022-1-3,D,46,12511
2022-1-3,A,47,35077
2022-1-3,B,47,20600
2022-1-3,C,47,17101
2022-1-3,D,47,9777
2022-1-3,A,48,33042
2022-1-3,B,48,15908
2022-1-3,C,48,14154
2022-1-3,D,48,8658
2022-1-3,A,49,31441
2022-1-3,B,49,15607
2022-1-3,C,49,13589
2022-1-3,D,49,7807
2022-1-3,A,50,60937
2022-1-3,B,50,35334
2022-1-3,C,50,25543
2022-1-3,D,50,18578
2022-1-3,A,51,59370
2022-1-3,B,51,31726
2022-1-3,C,51,22890
2022-1-3,D,51,14279
2022-1-3,A,52,50700
2022-1-3,B,52,25238
2022-1-3,C,52,21230
2022-1-3,D,52,13396
2022-1-3,A,53,74331
2022-1-3,B,53,35937
2022-1-3,C,53,29041
2022-1-3,D,53,18617
2022-1-3,A,54,50550
2022-1-3,B,54,24586
2022-1-3,C,54,18526
2022-1-3,D,54,12955
2022-1-3,A,55,52689
2022-1-3,B,55,24708
2022-1-3,C,55,21957
2022-1-3,D,55,14339
2022-1-3,A,56,33016
2022-1-3,B,56,15462
2022-1-3,C,56,14247
2022-1-3,D,56,8961
2022-1-3,A,57,54843
2022-1-3,B,57,31057
2022-1-3,C,57,21835
2022-1-3,D,57,15029
2022-1-3,A,58,35171
2022-1-3,B,58,16652
2022-1-3,C,58,15203
2022-1-3,D,58,9542
2022-1-3,A,59,46995
2022-1-3,B,59,24707
2022-1-3,C,59,20494
2022-1-3,D,59,12058
2022-1-3,A,60,41248
2022-1-3,B,60,18383
2022-1-3,C,60,16565
2022-1-3,D,60,10260
2022-1-3,A,61,40933
2022-1-3,B,61,21924
2022-1-3,C,61,18234
2022-1-3,D,61,11847
2022-1-3,A,62,42976
2022-1-3,B,62,21725
2022-1-3,C,62,16278
2022-1-3,D,62,10831
2022-1-3,A,63,38018
2022-1-3,B,63,19009
2022-1-3,C,63,17420
2022-1-3,D,63,11434
2022-1-3,A,64,31606
2022-1-3,B,64,16688
2022-1-3,C,64,13143
2022-1-3,D,64,8469
2022-1-3,A,65,56974
2022-1-3,B,65,31464
2022-1-3,C,65,24812
2022-1-3,D,65,15561
2022-1-3,A,66,58443
2022-1-3,B,66,27687
2022-1-3,C,66,25563
2022-1-3,D,66,15324
2022-1-3,A,67,55648
2022-1-3,B,67,28327
2022-1-3,C,67,21579
2022-1-3,D,67,13780
2022-1-3,A,68,70732
2022-1-3,B,68,37388
2022-1-3,C,68,29537
2022-1-3,D,68,19740
2022-1-3,A,69,64108
2022-1-3,B,69,32119
2022-1-3,C,69,23226
2022-1-3,D,69,14482
2022-1-3,A,70,58853
2022-1-3,B,70,33969
2022-1-3,C,70,28214
2022-1-3,D,70,16992
2022-1-4,A,1,38900
2022-1-4,B,1,19927
2022-1-4,C,1,15936
2022-1-4,D,1,9440
2022-1-4,A,2,36941
2022-1-4,B,2,17841
2022-1-4,C,2,16189
2022-1-4,D,2,8691
2022-1-4,A,3,32480
2022-1-4,B,3,16968
2022-1-4,C,3,15328
2022-1-4,D,3,8611
2022-1-4,A,4,44275
2022-1-4,B,4,22327
2022-1-4,C,4,19562
2022-1-4,D,4,11090
2022-1-4,A,5,33948
2022-1-4,B,5,18590
2022-1-4,C,5,14034
2022-1-4,D,5,8070
2022-1-4,A,6,36130
2022-1-4,B,6,16567
2022-1-4,C,6,14673
2022-1-4,D,6,8258
2022-1-4,A,7,19154
2022-1-4,B,7,10955
2022-1-4,C,7,9422
2022-1-4,D,7,5784
2022-1-4,A,8,33016
2022-1-4,B,8,17379
2022-1-4,C,8,12698
2022-1-4,D,8,8441
2022-1-4,A,9,21702
2022-1-4,B,9,10691
2022-1-4,C,9,7584
2022-1-4,D,9,4978
2022-1-4,A,10,24998
2022-1-4,B,10,12989
2022-1-4,C,10,10964
2022-1-4,D,10,7387
2022-1-4,A,11,23579
2022-1-4,B,11,13315
2022-1-4,C,11,11375
2022-1-4,D,11,6846
2022-1-4,A,12,22715
2022-1-4,B,12,12820
2022-1-4,C,12,9906
2022-1-4,D,12,7166
2022-1-4,A,13,21201
2022-1-4,B,13,12865
2022-1-4,C,13,9012
2022-1-4,D,13,5795
2022-1-4,A,14,26571
2022-1-4,B,14,13119
2022-1-4,C,14,10853
2022-1-4,D,14,7088
2022-1-4,A,15,23807
2022-1-4,B,15,11706
2022-1-4,C,15,9398
2022-1-4,D,15,5882
2022-1-4,A,16,26214
2022-1-4,B,16,13623
2022-1-4,C,16,11991
2022-1-4,D,16,6629
2022-1-4,A,17,26155
2022-1-4,B,17,11662
2022-1-4,C,17,10480
2022-1-4,D,17,5886
2022-1-4,A,18,30529
2022-1-4,B,18,12813
2022-1-4,C,18,10872
2022-1-4,D,18,6782
2022-1-4,A,19,27945
2022-1-4,B,19,13616
2022-1-4,C,19,12387
2022-1-4,D,19,7820
2022-1-4,A,20,29567
2022-1-4,B,20,13381
2022-1-4,C,20,10110
2022-1-4,D,20,7552
2022-1-4,A,21,23048
2022-1-4,B,21,10791
2022-1-4,C,21,8353
2022-1-4,D,21,5753
2022-1-4,A,22,19843
2022-1-4,B,22,10670
2022-1-4,C,22,8412
2022-1-4,D,22,5967
2022-1-4,A,23,21047
2022-1-4,B,23,10825
2022-1-4,C,23,9630
2022-1-4,D,23,5446
2022-1-4,A,24,19296
2022-1-4,B,24,10095
2022-1-4,C,24,7843
2022-1-4,D,24,5559
2022-1-4,A,25,24659
2022-1-4,B,25,12521
2022-1-4,C,25,11178
2022-1-4,D,25,7472
2022-1-4,A,26,21626
2022-1-4,B,26,10956
2022-1-4,C,26,7697
2022-1-4,D,26,4909
2022-1-4,A,27,42637
2022-1-4,B,27,20202
2022-1-4,C,27,14877
2022-1-4,D,27,11034
2022-1-4,A,28,45461
2022-1-4,B,28,21510
2022-1-4,C,28,18628
2022-1-4,D,28,11358
2022-1-4,A,29,33928
2022-1-4,B,29,15529
2022-1-4,C,29,12271
2022-1-4,D,29,8731
2022-1-4,A,30,41438
2022-1-4,B,30,21701
2022-1-4,C,30,17302
2022-1-4,D,30,11044
2022-1-4,A,31,33324
2022-1-4,B,31,18271
2022-1-4,C,31,15988
2022-1-4,D,31,9408
2022-1-4,A,32,34515
2022-1-4,B,32,19702
2022-1-4,C,32,14801
2022-1-4,D,32,8986
2022-1-4,A,33,20110
2022-1-4,B,33,9825
2022-1-4,C,33,8546
2022-1-4,D,33,5801
2022-1-4,A,34,31704
2022-1-4,B,34,14848
2022-1-4,C,34,11961
2022-1-4,D,34,7422
2022-1-4,A,35,17739
2022-1-4,B,35,9531
2022-1-4,C,35,8050
2022-1-4,D,35,5108
2022-1-4,A,36,25497
2022-1-4,B,36,13336
2022-1-4,C,36,9700
2022-1-4,D,36,6790
2022-1-4,A,37,28429
2022-1-4,B,37,13909
2022-1-4,C,37,11158
2022-1-4,D,37,6115
2022-1-4,A,38,24215
2022-1-4,B,38,11104
2022-1-4,C,38,10785
2022-1-4,D,38,6489
2022-1-4,A,39,27549
2022-1-4,B,39,14292
2022-1-4,C,39,11835
2022-1-4,D,39,7394
2022-1-4,A,40,25258
2022-1-4,B,40,11541
2022-1-4,C,40,9976
2022-1-4,D,40,5630
2022-1-4,A,41,20881
2022-1-4,B,41,10183
2022-1-4,C,41,8786
2022-1-4,D,41,5627
2022-1-4,A,42,27775
2022-1-4,B,42,14054
2022-1-4,C,42,12739
2022-1-4,D,42,7873
2022-1-4,A,43,23571
2022-1-4,B,43,10846
2022-1-4,C,43,9010
2022-1-4,D,43,5868
2022-1-4,A,44,26637
2022-1-4,B,44,11784
2022-1-4,C,44,9829
2022-1-4,D,44,6662
2022-1-4,A,45,27650
2022-1-4,B,45,12927
2022-1-4,C,45,11380
2022-1-4,D,45,7170
2022-1-4,A,46,29051
2022-1-4,B,46,14293
2022-1-4,C,46,12694
2022-1-4,D,46,7631
2022-1-4,A,47,21215
2022-1-4,B,47,12642
2022-1-4,C,47,9698
2022-1-4,D,47,6058
2022-1-4,A,48,20889
2022-1-4,B,48,10165
2022-1-4,C,48,9537
2022-1-4,D,48,5488
2022-1-4,A,49,21923
2022-1-4,B,49,10940
2022-1-4,C,49,7789
2022-1-4,D,49,5372
2022-1-4,A,50,39141
2022-1-4,B,50,20946
2022-1-4,C,50,17837
2022-1-4,D,50,9520
2022-1-4,A,51,34889
2022-1-4,B,51,19495
2022-1-4,C,51,15903
2022-1-4,D,51,9883
2022-1-4,A,52,32361
2022-1-4,B,52,15853
2022-1-4,C,52,11928
2022-1-4,D,52,8055
2022-1-4,A,53,45949
2022-1-4,B,53,22920
2022-1-4,C,53,18823
2022-1-4,D,53,11267
2022-1-4,A,54,31224
2022-1-4,B,54,15639
2022-1-4,C,54,12525
2022-1-4,D,54,8201
2022-1-4,A,55,29574
2022-1-4,B,55,17405
2022-1-4,C,55,13347
2022-1-4,D,55,8952
2022-1-4,A,56,19190
2022-1-4,B,56,10488
2022-1-4,C,56,7527
2022-1-4,D,56,5334
2022-1-4,A,57,34768
2022-1-4,B,57,18673
2022-1-4,C,57,15775
2022-1-4,D,57,9103
2022-1-4,A,58,21631
2022-1-4,B,58,11575
2022-1-4,C,58,9238
2022-1-4,D,58,6205
2022-1-4,A,59,31997
2022-1-4,B,59,14004
2022-1-4,C,59,11712
2022-1-4,D,59,7953
2022-1-4,A,60,23658
2022-1-4,B,60,12394
2022-1-4,C,60,9090
2022-1-4,D,60,5965
2022-1-4,A,61,24333
2022-1-4,B,61,13113
2022-1-4,C,61,11591
2022-1-4,D,61,6753
2022-1-4,A,62,25075
2022-1-4,B,62,13762
2022-1-4,C,62,11277
2022-1-4,D,62,6990
2022-1-4,A,63,27620
2022-1-4,B,63,11632
2022-1-4,C,63,10435
2022-1-4,D,63,7046
2022-1-4,A,64,22395
2022-1-4,B,64,11104
2022-1-4,C,64,9097
2022-1-4,D,64,5694
2022-1-4,A,65,40115
2022-1-4,B,65,16748
2022-1-4,C,65,16143
2022-1-4,D,65,9985
2022-1-4,A,66,37443
2022-1-4,B,66,16721
2022-1-4,C,66,14382
2022-1-4,D,66,8894
2022-1-4,A,67,34856
2022-1-4,B,67,15201
2022-1-4,C,67,12785
2022-1-4,D,67,8400
2022-1-4,A,68,45720
2022-1-4,B,68,20572
2022-1-4,C,68,16928
2022-1-4,D,68,12070
2022-1-4,A,69,37010
2022-1-4,B,69,17666
2022-1-4,C,69,14803
2022-1-4,D,69,8971
2022-1-4,A,70,40789
2022-1-4,B,70,18599
2022-1-4,C,70,16926
2022-1-4,D,70,9276
2022-1-5,A,1,38623
2022-1-5,B,1,19223
2022-1-5,C,1,16458
2022-1-5,D,1,8767
2022-1-5,A,2,37418
2022-1-5,B,2,16858
2022-1-5,C,2,14039
2022-1-5,D,2,9962
2022-1-5,A,3,36186
2022-1-5,B,3,16345
2022-1-5,C,3,14122
2022-1-5,D,3,8967
2022-1-5,A,4,39388
2022-1-5,B,4,22728
2022-1-5,C,4,19678
2022-1-5,D,4,10795
2022-1-5,A,5,34054
2022-1-5,B,5,17646
2022-1-5,C,5,13707
2022-1-5,D,5,9255
2022-1-5,A,6,34531
2022-1-5,B,6,17323
2022-1-5,C,6,12104
2022-1-5,D,6,8567
2022-1-5,A,7,19258
2022-1-5,B,7,9329
2022-1-5,C,7,8877
2022-1-5,D,7,5215
2022-1-5,A,8,29257
2022-1-5,B,8,15719
2022-1-5,C,8,12639
2022-1-5,D,8,8147
2022-1-5,A,9,20499
2022-1-5,B,9,9403
2022-1-5,C,9,7956
2022-1-5,D,9,5340
2022-1-5,A,10,23840
2022-1-5,B,10,13561
2022-1-5,C,10,9650
2022-1-5,D,10,6986
2022-1-5,A,11,22556
2022-1-5,B,11,13239
2022-1-5,C,11,9391
2022-1-5,D,11,6134
2022-1-5,A,12,22634
2022-1-5,B,12,11795
2022-1-5,C,12,9242
2022-1-5,D,12,6235
2022-1-5,A,13,22958
2022-1-5,B,13,10306
2022-1-5,C,13,9955
2022-1-5,D,13,5650
2022-1-5,A,14,24604
2022-1-5,B,14,11758
2022-1-5,C,14,10785
2022-1-5,D,14,5936
2022-1-5,A,15,24155
2022-1-5,B,15,10843
2022-1-5,C,15,9600
2022-1-5,D,15,6297
2022-1-5,A,16,26214
2022-1-5,B,16,14003
2022-1-5,C,16,11703
2022-1-5,D,16,6664
2022-1-5,A,17,23974
2022-1-5,B,17,11749
2022-1-5,C,17,9438
2022-1-5,D,17,5556
2022-1-5,A,18,28552
2022-1-5,B,18,14145
2022-1-5,C,18,11174
2022-1-5,D,18,7247
2022-1-5,A,19,28464
2022-1-5,B,19,13112
2022-1-5,C,19,11934
2022-1-5,D,19,7290
2022-1-5,A,20,23856
2022-1-5,B,20,12636
2022-1-5,C,20,9818
2022-1-5,D,20,6110
2022-1-5,A,21,20665
2022-1-5,B,21,11394
2022-1-5,C,21,9156
2022-1-5,D,21,5764
2022-1-5,A,22,21614
2022-1-5,B,22,10434
2022-1-5,C,22,7951
2022-1-5,D,22,4948
2022-1-5,A,23,21503
2022-1-5,B,23,10788
2022-1-5,C,23,8222
2022-1-5,D,23,5471
2022-1-5,A,24,19052
2022-1-5,B,24,9607
2022-1-5,C,24,7902
2022-1-5,D,24,4689
2022-1-5,A,25,28175
2022-1-5,B,25,12764
2022-1-5,C,25,11506
2022-1-5,D,25,6736
2022-1-5,A,26,19335
2022-1-5,B,26,8784
2022-1-5,C,26,8678
2022-1-5,D,26,4541
2022-1-5,A,27,36078
2022-1-5,B,27,17567
2022-1-5,C,27,14847
2022-1-5,D,27,10571
2022-1-5,A,28,36432
2022-1-5,B,28,20101
2022-1-5,C,28,15819
2022-1-5,D,28,11429
2022-1-5,A,29,29206
2022-1-5,B,29,15094
2022-1-5,C,29,13535
2022-1-5,D,29,8162
2022-1-5,A,30,46531
2022-1-5,B,30,21769
2022-1-5,C,30,16068
2022-1-5,D,30,11278
2022-1-5,A,31,37541
2022-1-5,B,31,18173
2022-1-5,C,31,12906
2022-1-5,D,31,9407
2022-1-5,A,32,35534
2022-1-5,B,32,18768
2022-1-5,C,32,14821
2022-1-5,D,32,8884
2022-1-5,A,33,20896
2022-1-5,B,33,10859
2022-1-5,C,33,9446
2022-1-5,D,33,5125
2022-1-5,A,34,31649
2022-1-5,B,34,13503
2022-1-5,C,34,12865
2022-1-5,D,34,7089
2022-1-5,A,35,18250
2022-1-5,B,35,8774
2022-1-5,C,35,7879
2022-1-5,D,35,4776
2022-1-5,A,36,23185
2022-1-5,B,36,11725
2022-1-5,C,36,11098
2022-1-5,D,36,6502
2022-1-5,A,37,23949
2022-1-5,B,37,12168
2022-1-5,C,37,10229
2022-1-5,D,37,6574
2022-1-5,A,38,22649
2022-1-5,B,38,11681
2022-1-5,C,38,9018
2022-1-5,D,38,6395
2022-1-5,A,39,24475
2022-1-5,B,39,12418
2022-1-5,C,39,10918
2022-1-5,D,39,6877
2022-1-5,A,40,23045
2022-1-5,B,40,10417
2022-1-5,C,40,8336
2022-1-5,D,40,5675
2022-1-5,A,41,20906
2022-1-5,B,41,10137
2022-1-5,C,41,8378
2022-1-5,D,41,4686
2022-1-5,A,42,28610
2022-1-5,B,42,14617
2022-1-5,C,42,11225
2022-1-5,D,42,7257
2022-1-5,A,43,22741
2022-1-5,B,43,9633
2022-1-5,C,43,8737
2022-1-5,D,43,5813
2022-1-5,A,44,22516
2022-1-5,B,44,13200
2022-1-5,C,44,9532
2022-1-5,D,44,6112
2022-1-5,A,45,23004
2022-1-5,B,45,12788
2022-1-5,C,45,10863
2022-1-5,D,45,7047
2022-1-5,A,46,25668
2022-1-5,B,46,13507
2022-1-5,C,46,11612
2022-1-5,D,46,7219
2022-1-5,A,47,20365
2022-1-5,B,47,10981
2022-1-5,C,47,9756
2022-1-5,D,47,5770
2022-1-5,A,48,20018
2022-1-5,B,48,9340
2022-1-5,C,48,9115
2022-1-5,D,48,4898
2022-1-5,A,49,17579
2022-1-5,B,49,10176
2022-1-5,C,49,7931
2022-1-5,D,49,5068
2022-1-5,A,50,41071
2022-1-5,B,50,17986
2022-1-5,C,50,16041
2022-1-5,D,50,10010
2022-1-5,A,51,37306
2022-1-5,B,51,17022
2022-1-5,C,51,15488
2022-1-5,D,51,9533
2022-1-5,A,52,28703
2022-1-5,B,52,16664
2022-1-5,C,52,13463
2022-1-5,D,52,8348
2022-1-5,A,53,46426
2022-1-5,B,53,19440
2022-1-5,C,53,18336
2022-1-5,D,53,11601
2022-1-5,A,54,31093
2022-1-5,B,54,15281
2022-1-5,C,54,11636
2022-1-5,D,54,6984
2022-1-5,A,55,33820
2022-1-5,B,55,16444
2022-1-5,C,55,12420
2022-1-5,D,55,7946
2022-1-5,A,56,19161
2022-1-5,B,56,9333
2022-1-5,C,56,7391
2022-1-5,D,56,4545
2022-1-5,A,57,30895
2022-1-5,B,57,17388
2022-1-5,C,57,14851
2022-1-5,D,57,8212
2022-1-5,A,58,20283
2022-1-5,B,58,10348
2022-1-5,C,58,8837
2022-1-5,D,58,5203
2022-1-5,A,59,28855
2022-1-5,B,59,14892
2022-1-5,C,59,12561
2022-1-5,D,59,7788
2022-1-5,A,60,23907
2022-1-5,B,60,11796
2022-1-5,C,60,10036
2022-1-5,D,60,6507
2022-1-5,A,61,25777
2022-1-5,B,61,13094
2022-1-5,C,61,10003
2022-1-5,D,61,7093
2022-1-5,A,62,24274
2022-1-5,B,62,12188
2022-1-5,C,62,10244
2022-1-5,D,62,6600
2022-1-5,A,63,22712
2022-1-5,B,63,12774
2022-1-5,C,63,11038
2022-1-5,D,63,6566
2022-1-5,A,64,21522
2022-1-5,B,64,9963
2022-1-5,C,64,8544
2022-1-5,D,64,5235
2022-1-5,A,65,38393
2022-1-5,B,65,15885
2022-1-5,C,65,14479
2022-1-5,D,65,9565
2022-1-5,A,66,32930
2022-1-5,B,66,17661
2022-1-5,C,66,13367
2022-1-5,D,66,9677
2022-1-5,A,67,29314
2022-1-5,B,67,16867
2022-1-5,C,67,12141
2022-1-5,D,67,8946
2022-1-5,A,68,40520
2022-1-5,B,68,19309
2022-1-5,C,68,18892
2022-1-5,D,68,10403
2022-1-5,A,69,31298
2022-1-5,B,69,15597
2022-1-5,C,69,13696
2022-1-5,D,69,8761
2022-1-5,A,70,35724
2022-1-5,B,70,17085
2022-1-5,C,70,15739
2022-1-5,D,70,9848
2022-1-6,A,1,37425
2022-1-6,B,1,18625
2022-1-6,C,1,16409
2022-1-6,D,1,10225
2022-1-6,A,2,37652
2022-1-6,B,2,16353
2022-1-6,C,2,15764
2022-1-6,D,2,9583
2022-1-6,A,3,31933
2022-1-6,B,3,16938
2022-1-6,C,3,14745
2022-1-6,D,3,8797
2022-1-6,A,4,43745
2022-1-6,B,4,22972
2022-1-6,C,4,18534
2022-1-6,D,4,12028
2022-1-6,A,5,35635
2022-1-6,B,5,15495
2022-1-6,C,5,14547
2022-1-6,D,5,8512
2022-1-6,A,6,32763
2022-1-6,B,6,17024
2022-1-6,C,6,14542
2022-1-6,D,6,8879
2022-1-6,A,7,22397
2022-1-6,B,7,10618
2022-1-6,C,7,8905
2022-1-6,D,7,5278
2022-1-6,A,8,35638
2022-1-6,B,8,16699
2022-1-6,C,8,12644
2022-1-6,D,8,8845
2022-1-6,A,9,20127
2022-1-6,B,9,10613
2022-1-6,C,9,7397
2022-1-6,D,9,5318
2022-1-6,A,10,24108
2022-1-6,B,10,13714
2022-1-6,C,10,10057
2022-1-6,D,10,6787
2022-1-6,A,11,23886
2022-1-6,B,11,11882
2022-1-6,C,11,9622
2022-1-6,D,11,5966
2022-1-6,A,12,26188
2022-1-6,B,12,11372
2022-1-6,C,12,9769
2022-1-6,D,12,6042
2022-1-6,A,13,22095
2022-1-6,B,13,11428
2022-1-6,C,13,9404
2022-1-6,D,13,6179
2022-1-6,A,14,24825
2022-1-6,B,14,12204
2022-1-6,C,14,10482
2022-1-6,D,14,6332
2022-1-6,A,15,20743
2022-1-6,B,15,11230
2022-1-6,C,15,9874
2022-1-6,D,15,6339
2022-1-6,A,16,27813
2022-1-6,B,16,13350
2022-1-6,C,16,9927
2022-1-6,D,16,6177
2022-1-6,A,17,22546
2022-1-6,B,17,11092
2022-1-6,C,17,8905
2022-1-6,D,17,6096
2022-1-6,A,18,26742
2022-1-6,B,18,14906
2022-1-6,C,18,10156
2022-1-6,D,18,7748
2022-1-6,A,19,26413
2022-1-6,B,19,14003
2022-1-6,C,19,12396
2022-1-6,D,19,7838
2022-1-6,A,20,26037
2022-1-6,B,20,11711
2022-1-6,C,20,11679
2022-1-6,D,20,6463
2022-1-6,A,21,21794
2022-1-6,B,21,10256
2022-1-6,C,21,9026
2022-1-6,D,21,5479
2022-1-6,A,22,20107
2022-1-6,B,22,10486
2022-1-6,C,22,8890
2022-1-6,D,22,5894
2022-1-6,A,23,21962
2022-1-6,B,23,10680
2022-1-6,C,23,7804
2022-1-6,D,23,4908
2022-1-6,A,24,21484
2022-1-6,B,24,10069
2022-1-6,C,24,8385
2022-1-6,D,24,5003
2022-1-6,A,25,27154
2022-1-6,B,25,11867
2022-1-6,C,25,10702
2022-1-6,D,25,7146
2022-1-6,A,26,17915
2022-1-6,B,26,10474
2022-1-6,C,26,7923
2022-1-6,D,26,4570
2022-1-6,A,27,40255
2022-1-6,B,27,17915
2022-1-6,C,27,16028
2022-1-6,D,27,10086
2022-1-6,A,28,42186
2022-1-6,B,28,19997
2022-1-6,C,28,16994
2022-1-6,D,28,11438
2022-1-6,A,29,33293
2022-1-6,B,29,14959
2022-1-6,C,29,13008
2022-1-6,D,29,8208
2022-1-6,A,30,41152
2022-1-6,B,30,20600
2022-1-6,C,30,18896
2022-1-6,D,30,11257
2022-1-6,A,31,35742
2022-1-6,B,31,16592
2022-1-6,C,31,12804
2022-1-6,D,31,8169
2022-1-6,A,32,34199
2022-1-6,B,32,16878
2022-1-6,C,32,13179
2022-1-6,D,32,9652
2022-1-6,A,33,20614
2022-1-6,B,33,9759
2022-1-6,C,33,9027
2022-1-6,D,33,5731
2022-1-6,A,34,29319
2022-1-6,B,34,15624
2022-1-6,C,34,13321
2022-1-6,D,34,7358
2022-1-6,A,35,20359
2022-1-6,B,35,9662
2022-1-6,C,35,7005
2022-1-6,D,35,4758
2022-1-6,A,36,26448
2022-1-6,B,36,13132
2022-1-6,C,36,10584
2022-1-6,D,36,6131
2022-1-6,A,37,23094
2022-1-6,B,37,11271
2022-1-6,C,37,9564
2022-1-6,D,37,6916
2022-1-6,A,38,25633
2022-1-6,B,38,11322
2022-1-6,C,38,8789
2022-1-6,D,38,5634
2022-1-6,A,39,26311
2022-1-6,B,39,12533
2022-1-6,C,39,10441
2022-1-6,D,39,6755
2022-1-6,A,40,23730
2022-1-6,B,40,10787
2022-1-6,C,40,9862
2022-1-6,D,40,6341
2022-1-6,A,41,20256
2022-1-6,B,41,9984
2022-1-6,C,41,8723
2022-1-6,D,41,5642
2022-1-6,A,42,26006
2022-1-6,B,42,12922
2022-1-6,C,42,11758
2022-1-6,D,42,7461
2022-1-6,A,43,23106
2022-1-6,B,43,10550
2022-1-6,C,43,8066
2022-1-6,D,43,5760
2022-1-6,A,44,26559
2022-1-6,B,44,12569
2022-1-6,C,44,10625
2022-1-6,D,44,5940
2022-1-6,A,45,26121
2022-1-6,B,45,12662
2022-1-6,C,45,9578
2022-1-6,D,45,7095
2022-1-6,A,46,28106
2022-1-6,B,46,14614
2022-1-6,C,46,10032
2022-1-6,D,46,7103
2022-1-6,A,47,23667
2022-1-6,B,47,10553
2022-1-6,C,47,9922
2022-1-6,D,47,6389
2022-1-6,A,48,19307
2022-1-6,B,48,10106
2022-1-6,C,48,8280
2022-1-6,D,48,4898
2022-1-6,A,49,18634
2022-1-6,B,49,10028
2022-1-6,C,49,8615
2022-1-6,D,49,4685
2022-1-6,A,50,35186
2022-1-6,B,50,20536
2022-1-6,C,50,15843
2022-1-6,D,50,10893
2022-1-6,A,51,32889
2022-1-6,B,51,16783
2022-1-6,C,51,13100
2022-1-6,D,51,8713
2022-1-6,A,52,32240
2022-1-6,B,52,15725
2022-1-6,C,52,13157
2022-1-6,D,52,8356
2022-1-6,A,53,39810
2022-1-6,B,53,22998
2022-1-6,C,53,18629
2022-1-6,D,53,11295
2022-1-6,A,54,31308
2022-1-6,B,54,15671
2022-1-6,C,54,11307
2022-1-6,D,54,7874
2022-1-6,A,55,28952
2022-1-6,B,55,16017
2022-1-6,C,55,12166
2022-1-6,D,55,7663
2022-1-6,A,56,19579
2022-1-6,B,56,8977
2022-1-6,C,56,7109
2022-1-6,D,56,5118
2022-1-6,A,57,36835
2022-1-6,B,57,16276
2022-1-6,C,57,15463
2022-1-6,D,57,9378
2022-1-6,A,58,20623
2022-1-6,B,58,11294
2022-1-6,C,58,9533
2022-1-6,D,58,5151
2022-1-6,A,59,30347
2022-1-6,B,59,13347
2022-1-6,C,59,12374
2022-1-6,D,59,7465
2022-1-6,A,60,22815
2022-1-6,B,60,11945
2022-1-6,C,60,9359
2022-1-6,D,60,6221
2022-1-6,A,61,25766
2022-1-6,B,61,11763
2022-1-6,C,61,9617
2022-1-6,D,61,6456
2022-1-6,A,62,22205
2022-1-6,B,62,12886
2022-1-6,C,62,9642
2022-1-6,D,62,6240
2022-1-6,A,63,26495
2022-1-6,B,63,11263
2022-1-6,C,63,9265
2022-1-6,D,63,6218
2022-1-6,A,64,18803
2022-1-6,B,64,10897
2022-1-6,C,64,8994
2022-1-6,D,64,5641
2022-1-6,A,65,34214
2022-1-6,B,65,18793
2022-1-6,C,65,15613
2022-1-6,D,65,8887
